,0
19592,7
29138,6
36875,2
35130,7
38955,3
18419,8
36605,8
35990,1
46547,1
57820,3
30169,4
12618,4
61096,7
43103,3
5999,9
13620,8
17,8
50735,3
60359,9
47554,5
56385,6
9828,6
32404,8
66413,3
59948,9
35076,2
19834,3
14335,4
55071,3
11463,4
10536,5
16752,8
20204,8
34352,0
66660,4
29648,5
67885,4
8842,4
14831,8
30756,9
45324,6
42030,7
4520,6
34180,3
29329,5
13588,8
35446,7
31640,1
39135,8
16887,1
66866,5
59148,0
62070,7
23214,1
33707,2
46941,5
42711,4
22235,5
63742,3
31179,1
12377,3
15180,4
18219,0
8641,9
63924,9
1451,7
61141,7
30404,1
53279,9
27508,8
2363,5
16188,6
19019,5
26981,3
14115,3
13538,5
47949,5
59326,2
51647,9
46885,9
24449,2
52125,6
52904,3
17922,4
52177,1
45866,8
41842,6
39036,6
53001,1
3224,2
53190,9
17593,3
20090,7
40231,7
31450,3
28858,3
30701,9
20790,3
89,4
47002,4
8333,4
36791,4
56883,9
69028,9
48930,3
5175,4
53297,0
35570,5
61378,5
24797,7
61609,2
33462,1
69550,4
36049,6
22165,9
25347,4
2231,8
4466,9
48740,6
49231,2
69286,8
35638,2
59527,1
44459,4
29957,1
7952,9
21995,6
61817,2
10231,7
53656,2
19505,2
33610,9
47481,3
1884,9
27917,3
16841,6
91,7
67522,6
69380,3
53745,8
33406,7
37342,8
27517,4
32417,9
41083,7
50559,0
59977,7
6098,3
25454,3
1344,8
468,7
62718,6
19855,3
27590,1
29041,1
32545,2
65365,7
26496,8
49880,9
35884,4
60067,4
64552,3
6301,9
22381,7
62057,6
69076,6
6867,5
33695,2
10568,1
67173,1
38753,2
38359,2
4401,2
57871,2
44861,8
24510,0
10637,7
62419,8
54376,4
48960,0
23475,6
19210,2
8735,7
8374,2
20723,7
33273,8
62136,1
60967,1
12448,6
33502,5
47739,0
47453,7
34339,9
19724,1
49287,3
14421,6
39703,4
68941,4
46552,1
66770,0
2088,3
57606,2
5887,5
13484,2
25328,3
65106,9
28928,9
7496,1
20062,8
8242,8
18216,2
16178,0
55647,7
36566,3
16613,7
55706,8
44244,9
33466,7
29899,3
7104,6
69741,9
35659,0
9051,9
62607,7
3547,4
38063,8
51129,1
58374,8
25607,8
62983,9
15758,1
52854,1
64883,6
58983,3
387,7
66639,6
13160,1
36418,9
3852,9
64943,2
23347,8
55471,8
50761,6
54291,3
29676,0
7885,5
7828,1
18889,0
23933,4
30282,3
31762,1
49110,0
42302,4
4010,1
60564,0
62923,9
35914,3
18376,6
36815,3
12290,6
56802,4
44537,9
1992,4
29868,9
51698,2
9097,7
14285,4
26560,7
24683,5
13832,6
55780,9
22883,3
20879,9
64624,7
36957,3
21963,5
27031,3
55020,8
25275,8
17520,2
24633,2
38981,1
54760,7
3721,7
25712,9
17807,7
46929,9
25217,2
58747,3
41270,9
68254,3
65116,6
32409,3
52730,7
61172,3
47531,2
7238,5
25181,0
15917,2
52924,3
63463,4
58284,9
62847,4
35213,6
10069,0
61248,8
5642,3
39016,9
2743,7
37801,6
34914,7
44127,0
56913,8
31765,8
61737,5
48220,2
39834,9
16851,4
67918,5
50773,2
29694,7
39442,8
49277,7
32653,3
26208,3
26956,2
18278,0
40596,6
67592,9
61585,2
34141,1
3772,6
22237,6
42352,7
35581,4
42491,2
65629,2
66127,0
51983,2
56438,7
68518,3
24109,4
60063,3
27875,1
22528,7
2628,8
36832,9
63348,8
35156,3
22567,3
62129,9
13084,6
12923,8
52938,2
27993,9
46867,2
37994,7
33413,2
65965,0
54969,6
66020,6
65516,3
2845,8
25777,6
5129,2
26291,3
5786,7
63913,2
23998,9
66800,2
65274,4
19626,1
63987,8
17979,7
15320,6
53424,0
24494,9
58059,9
5144,0
26573,4
51337,4
50269,7
272,4
979,0
36998,2
24526,6
31486,8
25485,1
11494,4
48523,0
21469,0
6282,3
14931,9
56963,6
2297,7
45182,1
38697,1
60522,7
61846,5
36384,4
68544,2
28752,3
36485,2
1440,4
40470,7
53238,9
68458,0
16743,3
19662,8
37608,8
61638,0
67200,8
9938,9
30584,8
29558,4
31743,4
4756,0
31702,5
13104,4
27858,6
38380,0
15845,2
35296,9
26034,5
46915,1
36715,2
3074,4
1078,0
61148,0
63183,5
63914,6
58285,0
5665,0
28524,1
2989,9
66480,2
57587,6
11031,3
18372,1
32752,6
63693,9
7516,6
4565,0
36402,9
961,1
18903,6
53025,4
18175,9
12765,0
62730,7
4393,7
64031,5
41035,8
40744,1
67698,5
51793,5
5749,1
68330,8
63020,0
41204,2
59506,9
10855,6
61579,6
5447,7
2117,8
35028,0
20212,1
44290,1
4262,3
15498,9
33260,5
39166,9
10003,9
66689,4
18184,4
51912,6
52366,2
22859,1
11416,9
68922,1
8751,9
5844,0
24559,5
32224,1
9233,6
1719,7
25943,6
48655,8
13674,1
52323,0
6275,8
47051,8
24261,8
51420,7
20616,3
69166,7
23326,4
65782,4
19752,5
49288,3
63388,4
51004,7
29934,0
6894,3
42277,0
45359,0
64499,6
14022,7
52493,8
60964,1
45571,7
21202,1
22600,6
37797,3
40812,2
44545,3
41441,8
34496,9
31800,8
47948,8
39317,3
5857,5
47748,8
58546,0
47763,4
11457,8
66831,2
44356,4
33068,2
24223,8
51627,0
32366,9
741,9
37859,6
69504,6
12782,8
36564,0
6947,7
2714,2
20579,7
39892,2
65186,1
39187,8
42683,2
55649,3
10123,1
12815,2
42796,9
57151,2
4640,6
49515,2
7195,6
3579,7
27861,3
35769,4
69713,9
69748,8
29438,0
8471,1
4204,2
61385,9
28318,1
12341,5
65162,7
48046,5
25547,0
34933,8
52489,1
38161,0
59298,2
47726,8
24446,3
65834,6
13086,2
44562,7
57619,2
1,0
57832,8
68802,4
34163,9
17519,0
7648,0
4217,7
40504,1
64806,1
7480,5
52106,5
26610,1
13185,5
35538,1
59565,8
37704,8
4571,7
5386,9
38690,9
69645,1
19031,2
46145,3
39588,9
69805,4
64053,7
13575,6
3979,8
64875,6
55095,0
57707,0
29687,6
15643,7
69157,3
48896,1
59663,8
54621,6
58686,6
46080,8
41239,9
45255,0
57472,3
42560,5
48909,7
50459,8
11147,2
49883,0
67075,3
48375,8
43029,3
64680,6
30909,1
28105,0
50490,9
17470,3
4056,9
19904,7
33416,1
41539,5
7191,4
48397,5
33259,1
938,2
36528,5
16857,2
48372,8
17456,8
14797,2
52743,9
36685,2
28226,8
4075,4
15360,9
41367,7
10896,3
11427,6
31138,0
7877,1
53203,8
50346,8
36956,1
63737,8
36557,4
66931,4
1111,5
21510,9
33352,5
42069,9
52885,0
6084,9
30661,8
39344,8
12086,3
90,6
49634,8
48892,4
10685,9
26826,7
36970,4
32108,4
45364,3
25827,2
14068,8
53980,1
11433,1
69052,0
26159,6
15625,6
48173,0
53603,6
36804,5
59582,4
16749,0
8175,8
4171,5
17244,8
69352,0
5145,6
14836,2
14348,7
54191,3
41100,0
8600,4
56331,4
57341,3
14475,7
1188,2
29271,4
69651,5
69198,9
66784,9
56072,4
52624,1
6493,8
43285,7
20335,7
43187,7
6516,3
50238,8
69037,0
7937,6
40638,7
66128,6
64749,5
37492,4
17214,0
27243,6
31870,1
21628,0
34174,6
22141,8
21308,0
17736,4
44110,4
48093,7
6140,7
60747,3
29686,6
30971,6
57848,5
7654,2
44056,8
56010,1
26884,6
59183,8
7361,6
13315,1
30726,2
52628,0
1457,8
21585,6
69216,9
38996,6
29343,5
14578,4
46282,9
58561,1
54534,3
62237,5
37301,9
18180,4
2157,4
60447,4
12960,8
3018,4
45540,0
65882,3
38054,0
49399,7
6958,0
11923,8
23695,3
2136,1
37087,4
39330,2
46294,0
6703,8
46565,7
30650,3
66360,7
48499,3
13296,1
14545,0
2645,1
25873,8
51621,7
60316,6
63238,6
16570,9
69694,8
52724,6
57440,1
8106,1
2166,1
41648,4
69501,3
66306,7
32292,2
30780,3
2053,2
20744,6
20251,4
31699,7
16773,8
18343,3
53195,0
32153,1
4932,9
42978,6
13633,5
16664,2
37910,8
64831,6
25194,4
59491,4
52345,2
28886,5
65242,9
28468,4
28508,6
69992,9
37942,2
17990,8
31454,2
45479,6
37915,1
3723,1
45551,7
69212,7
8810,2
51371,5
3281,8
13422,8
42841,3
29522,1
52339,7
56423,1
14508,2
52739,5
5886,0
24116,2
68206,3
16353,5
24540,7
9701,4
50449,2
52632,8
57068,0
57738,1
13875,1
10118,1
16157,5
2938,1
65945,3
39839,0
43944,8
49117,3
56059,4
3578,2
6525,7
1606,0
8114,7
753,7
65283,3
68538,1
17066,6
28870,6
16711,7
37979,8
5935,6
5963,1
44090,2
37021,3
17192,3
5001,3
2923,6
48718,9
62896,8
27324,8
17356,7
32178,4
37241,2
7827,2
4811,9
16270,9
53326,1
61174,2
35559,8
31627,3
32372,5
36238,7
30691,4
8156,1
37205,3
45055,2
41361,6
16481,9
60557,7
67995,3
16754,2
46256,1
31951,4
59244,0
5809,0
44196,8
34517,9
46178,1
64590,4
68806,8
1231,7
24135,1
16492,3
60387,2
35612,0
48992,7
44508,5
24925,8
4968,9
49021,2
19913,9
3110,4
59345,6
51279,7
63820,9
456,8
44878,9
27119,6
3764,6
14231,7
55315,0
35933,5
26264,4
31166,1
67139,0
33567,1
6797,4
47276,4
25366,0
17780,5
40752,3
55075,5
16538,6
20987,1
66491,5
42651,9
38654,4
59812,7
67259,8
69730,6
14574,0
2162,1
44687,9
21492,1
33449,2
15481,5
7336,3
51861,8
16239,3
3589,2
53480,3
57029,6
42694,6
6663,0
32241,6
16690,2
38670,3
59096,5
58215,2
13242,3
46811,6
37363,8
20582,7
10444,8
24907,7
5292,5
69130,6
47107,5
16660,1
24672,3
19754,6
36611,7
41339,7
27639,1
67469,2
13318,6
18707,1
27238,3
29601,8
33526,2
39414,4
50988,8
55083,1
58470,9
37803,6
7740,5
39805,1
10365,1
10405,3
6753,4
24864,5
47391,1
50749,0
38321,3
55088,7
24380,6
60291,2
1189,6
899,5
40709,4
40350,5
49199,0
30137,1
30560,7
21397,5
51235,0
15361,1
42105,7
4546,6
5916,8
38189,5
37750,5
43145,8
18136,4
40528,9
6149,9
14828,5
34257,8
4178,4
5123,1
66009,3
25800,1
25016,8
58274,9
57690,4
23639,8
39634,4
55667,5
39798,3
41334,9
33900,4
47048,9
4068,3
17072,1
28614,4
23287,3
37875,7
12509,6
7768,8
17707,9
31981,6
1994,3
68248,7
37004,5
21275,5
29392,6
27577,7
49531,7
10620,2
23700,3
26735,6
27668,5
66722,3
46378,5
16992,9
40924,1
26215,9
62436,4
44762,9
10594,4
17680,5
59689,0
52623,4
53039,3
36369,9
35180,3
10601,1
36602,5
69264,0
21222,7
28802,8
44611,2
44731,4
23217,9
43012,3
64777,8
59475,2
47649,2
230,7
63481,0
475,1
55150,1
19082,0
48683,3
12009,8
15188,6
26600,7
17851,2
29636,3
51150,0
50997,9
7375,2
27732,9
23144,3
16476,9
42013,9
8122,3
35044,8
26444,1
7600,3
43045,0
21964,1
9890,0
9239,6
27177,8
64095,9
3303,9
27838,3
22726,2
20784,5
17002,9
923,8
60736,4
54684,8
19985,0
51398,2
64629,8
20259,3
67905,3
30206,3
7028,7
52519,4
44269,1
20730,4
7381,9
36233,8
37870,8
46386,2
8541,3
12953,3
22390,9
42151,6
52080,8
67800,3
59599,4
37878,7
34958,0
13994,2
20691,1
12398,4
38706,0
35783,8
45793,9
69069,9
14216,9
38075,7
48160,8
17734,3
45133,2
19967,3
20909,7
51903,3
20252,3
28587,8
33821,2
50088,9
15631,5
11185,7
50444,0
25780,2
49618,8
63651,1
33768,9
21112,3
68297,8
20705,3
56005,0
68079,2
63225,7
64062,0
12488,5
49140,5
66855,7
27800,4
15699,2
67774,8
57537,4
56712,5
28678,6
28653,3
61289,5
53091,3
12010,8
11127,4
18741,1
62665,7
2733,2
17782,1
33698,2
61749,2
46355,9
67778,6
56628,8
28257,0
51207,8
13971,9
45964,2
39628,0
25623,5
22930,2
63209,6
11070,8
17697,2
53984,2
55373,2
56145,8
10286,5
56281,4
58258,7
33524,7
470,1
25374,6
4680,7
68873,1
25422,6
14598,7
15087,7
55236,1
26919,8
29116,8
48969,7
32659,5
44002,8
1782,6
16973,9
24353,5
45864,9
64795,9
12429,9
14363,2
4109,1
58310,7
64685,1
62150,6
63733,1
45003,5
68957,3
61800,6
47675,8
41871,7
32240,6
54767,3
20027,1
13307,1
69853,5
46431,4
33192,0
33874,0
24885,4
36245,5
68771,6
9392,4
19632,2
25297,6
36407,5
10427,7
27984,7
47778,6
26775,0
55614,8
41880,0
33136,0
63529,9
10072,2
49360,5
26633,6
55610,8
46248,7
54537,6
32041,1
38939,0
58451,1
181,3
25590,3
12441,1
30581,8
44121,0
67285,6
32278,4
55685,5
14027,4
28974,5
55047,1
36758,7
57759,9
34657,2
37932,9
46096,6
41512,2
5882,1
57273,2
17293,0
46393,6
47913,3
12539,1
33626,4
20070,1
36638,5
66295,4
1008,4
49672,5
50203,4
55697,8
52817,0
62078,5
39446,0
41238,1
24531,3
42108,5
16468,1
59625,1
26996,8
7552,0
26692,3
64080,0
48236,1
21152,4
33052,9
55736,4
62409,1
66189,8
24731,3
19167,1
59349,5
16181,1
55135,6
49061,5
67424,1
48211,2
20669,7
20211,4
58987,4
57494,0
62365,7
15813,1
62704,1
11918,9
27697,0
43891,9
25562,9
65473,5
8134,0
12555,0
46727,2
9737,2
20979,0
7609,1
54321,9
16621,9
35207,5
67939,6
4087,6
56332,0
2877,2
11214,1
7231,8
57490,6
4319,1
51892,0
1817,5
37393,1
6110,1
51457,6
41804,4
66834,8
64815,7
47639,0
30467,8
28846,5
60930,7
54798,3
69256,6
48227,0
10178,7
42086,9
16098,4
66390,5
1210,5
3704,9
3713,3
68292,2
23732,9
21368,6
810,6
48121,0
69814,5
56755,0
2259,6
1335,7
50442,8
17775,1
63472,9
29364,0
65346,3
34614,2
69417,2
69787,3
538,1
2453,9
41566,5
9374,2
63653,4
26803,5
17730,4
55630,4
46440,6
17448,2
29356,3
9974,3
14509,1
59637,6
50553,7
21422,9
34559,2
26947,8
29563,8
69473,4
62139,3
35182,9
64799,9
59844,8
764,9
46315,9
20509,7
68050,3
30507,6
8846,6
4400,3
12805,1
2519,6
11935,5
55795,5
51675,3
27887,6
32491,9
54833,0
46087,9
41171,3
25056,4
12802,2
35209,0
21955,6
39201,8
63678,5
3833,2
40987,1
69605,4
34730,0
10059,9
15971,0
32052,5
60229,7
10081,2
38112,8
58036,0
35759,4
53099,8
43604,4
40444,4
69517,9
56717,1
1284,9
34327,3
67316,4
59499,2
27556,6
54096,7
28851,8
32460,7
43733,5
29920,7
11318,0
49445,5
40822,7
68862,1
1023,7
63286,9
67323,1
29471,0
56839,9
14739,4
53595,3
40198,2
7275,1
54657,4
55971,7
6837,6
68157,8
49540,7
25013,7
55369,9
4984,7
62984,1
60145,1
6197,1
68233,1
16227,0
21569,8
34050,5
4051,2
38739,5
4160,1
61394,8
23630,5
25088,2
8765,3
62892,9
36576,8
6790,9
2633,9
43897,1
44125,1
26216,7
9137,4
48144,7
31466,0
20562,9
38448,6
5581,4
42726,2
5224,9
24635,3
550,9
51460,7
31475,6
59434,4
51657,4
67658,1
38710,4
66999,4
26574,5
64923,0
57673,1
34687,7
34504,9
46056,2
49484,6
63199,5
12589,4
58204,7
48490,7
65277,7
33074,8
4949,9
17982,6
31291,7
36615,7
42096,8
33215,9
44887,1
21785,8
36333,1
41195,1
53452,4
5319,0
14159,6
64665,9
64856,9
9791,9
6237,5
34193,8
35441,9
48457,9
19908,0
36298,3
34209,8
58203,1
67689,8
22747,4
7571,6
4224,4
18803,2
39010,7
47065,2
61708,0
10343,0
62573,5
62258,1
66359,8
50128,9
49938,3
4771,9
45373,1
6355,6
6521,1
43938,8
62842,0
25672,2
35610,3
14563,7
33392,0
42298,9
49257,7
61522,7
63553,9
14723,0
12533,0
15084,6
61551,2
40959,5
18668,9
14190,6
48529,0
43783,3
34091,1
24208,1
14400,6
54743,9
41790,6
12903,9
31713,7
65963,6
32791,6
43698,8
32034,1
30592,1
838,1
37495,0
49299,4
58438,6
65878,3
10252,4
64004,3
65960,8
15951,6
29549,4
34430,4
52075,1
18403,6
48594,6
3287,6
8661,8
67667,6
10780,9
24242,6
58781,6
4159,0
1240,6
58657,8
14203,8
37837,0
45862,3
30534,2
58380,4
47267,0
63233,4
22968,4
31609,2
12712,8
49897,4
59891,3
53213,7
23995,2
58293,8
5570,1
6543,3
65347,5
14889,6
44133,2
31470,0
40421,0
34027,4
30717,3
31216,2
65778,0
52671,8
37263,8
49307,3
11011,3
3677,0
59472,0
35020,2
5221,1
13095,8
33346,4
52049,6
12313,0
21174,2
19389,4
28721,6
61487,0
44817,6
8892,8
43828,8
20117,0
9959,3
9595,4
42648,7
43754,8
42160,6
25782,7
61427,4
38971,8
24534,8
25812,1
18671,7
4957,3
65706,5
35864,5
67371,8
16359,4
63237,1
65805,9
9562,1
26484,5
36472,7
66889,8
63933,2
49081,3
26059,1
44332,4
35250,2
45069,4
59897,2
51053,8
4029,1
24433,2
24499,9
36166,2
18306,4
34309,5
20726,4
62968,7
43164,6
15080,3
62881,3
35742,0
41883,3
46077,1
64915,5
40306,8
22229,2
37907,4
63588,8
1305,9
12025,7
55014,1
20535,8
14519,7
47470,0
34223,7
19666,4
14015,9
43851,2
63164,6
8579,4
19685,8
2149,3
3614,3
50381,2
25845,4
46492,9
11759,6
1526,5
2374,1
39633,9
11444,8
35821,0
66756,7
36548,4
63786,1
31732,8
5420,2
41896,0
10037,6
39233,0
14589,0
4764,1
35849,4
52834,2
45488,2
43706,0
5357,2
10007,1
38344,9
26851,7
10802,2
6160,4
226,9
2474,6
54433,0
28137,3
21240,7
67124,7
29598,1
5128,1
26721,7
4770,6
24296,4
40543,6
22500,2
35004,9
25012,8
36174,4
58736,8
46435,9
7901,6
56084,4
28737,9
30426,6
53252,3
12253,7
43318,5
11365,8
38902,5
42410,7
20178,1
37776,8
31646,6
57860,6
47874,9
16808,9
67962,9
51737,0
30928,5
42720,0
25561,7
37103,2
3226,1
29219,2
31682,5
39859,0
43948,1
22323,6
13581,1
14462,1
65897,9
47849,7
36865,8
9132,9
57187,9
62575,3
16662,2
6551,6
5256,1
46249,7
63465,4
28877,1
56183,4
58449,3
54266,9
18082,9
67600,1
39320,6
45988,8
2345,6
27468,7
7656,1
43506,5
56970,4
30906,1
50495,2
12995,3
6286,3
24801,7
35147,5
45105,1
32102,8
61673,1
52720,0
27857,4
36906,9
24196,3
38361,3
11883,1
46013,6
34940,9
51463,3
58237,3
35696,7
40313,0
44530,4
36423,2
68166,1
63973,7
29501,2
45282,5
37872,6
38095,1
48602,0
30555,0
69125,3
57389,4
20192,3
2275,3
3282,7
44203,8
23249,5
24651,3
32943,5
56121,7
65840,2
40865,3
35996,9
35562,3
49180,7
750,7
67333,3
33569,8
68291,6
16785,8
65152,5
34046,6
62153,3
34664,2
38443,9
31451,3
311,6
69079,9
12494,8
57446,2
31904,0
50266,6
11731,6
29706,0
4220,0
4665,5
53626,5
55942,6
51697,6
18080,5
41667,0
46567,6
22856,2
6865,4
46066,9
54905,9
28062,9
19398,5
12124,3
39388,6
5053,0
19635,7
54533,1
14417,1
10428,9
7599,1
64911,4
38666,1
48611,1
35410,2
42382,4
60906,9
25970,1
33558,1
28244,1
32064,9
9882,7
42472,2
43603,5
25893,6
24688,1
6401,5
29731,9
26433,3
18873,7
55280,4
30997,2
23046,3
4593,4
64768,4
55364,9
33156,9
60799,2
34855,4
8105,6
5756,1
35770,2
12406,9
28753,9
20996,7
33247,5
17371,3
3350,4
3337,0
24219,3
35039,0
52078,1
438,4
12704,1
51946,3
29307,5
5468,0
6740,7
56064,7
14810,3
1321,1
13595,6
5684,6
28985,2
63642,3
63535,7
49440,1
58162,2
27540,3
30230,6
64371,8
15394,4
9994,0
53970,8
48034,2
30052,4
45649,8
32611,2
58597,1
43166,6
69623,2
38421,6
6649,2
14782,8
67790,1
62899,0
41110,3
19709,0
61361,7
13360,5
60560,9
43771,7
28748,5
45081,7
59216,5
26889,6
7793,8
11248,1
36347,8
25779,1
19778,9
27251,8
51726,2
27890,6
42831,7
63515,3
66963,7
59233,1
58196,1
21914,5
10709,6
18333,7
45225,6
38618,2
8574,1
69837,7
62440,4
44211,3
38385,4
59091,5
45345,9
22193,5
15789,1
50228,9
2293,6
53597,9
2803,3
53700,9
43367,0
59533,7
36977,4
24192,4
14480,8
6222,2
13182,5
28485,3
10425,0
39438,8
60459,0
5208,9
28235,1
8067,8
58614,7
8101,4
25504,1
2754,7
30094,2
14740,4
2617,0
49321,3
65871,9
68097,8
54794,2
55358,1
15413,9
66618,1
59089,5
1763,4
18044,3
37417,8
46020,9
1656,7
8202,2
2277,4
61908,6
45751,4
46367,4
16398,8
37129,8
50396,1
7747,1
35267,5
52350,3
68290,3
31393,0
46007,0
37098,7
60645,5
17280,3
25306,6
69349,5
19311,4
33659,2
45447,6
49893,3
26985,4
22945,2
6146,0
42505,3
57734,3
66076,4
22693,6
65770,6
69774,1
53881,0
49371,9
51673,2
3063,9
42786,1
64717,1
37847,3
60506,1
58538,2
22944,6
18995,2
59208,6
29093,9
30744,6
68320,2
24869,4
50781,6
8898,6
38719,5
54037,7
41812,1
14065,3
14806,5
21063,7
41166,4
16913,4
11611,8
57513,8
62399,7
20262,4
180,2
63134,2
44441,6
8017,3
28452,0
48139,3
10035,5
10423,3
66487,9
67449,0
8090,7
67053,1
52625,0
31298,8
64346,6
63795,3
23571,7
13,6
59099,0
20635,5
67884,9
44410,6
47375,2
8494,3
67005,1
57808,2
43467,4
21898,0
30208,9
40014,5
14874,1
40772,9
55453,5
13310,2
38301,4
42669,3
12722,1
4929,9
2546,4
32951,0
42984,5
4496,0
59057,8
5460,8
40921,1
55407,8
61943,6
21332,6
31263,0
15946,0
63859,9
2137,9
49310,0
55531,5
35146,6
52170,5
49313,9
47155,2
53721,8
64995,2
14045,3
37337,1
17766,3
3091,4
57830,1
38631,4
62396,2
51203,7
36567,9
53387,0
10329,3
40061,7
46845,6
47036,2
3683,3
31484,4
51174,7
26621,5
36144,6
44341,5
68029,0
59360,7
35496,1
31853,1
46937,3
24814,1
33824,4
53561,9
9276,7
65813,9
48108,7
25749,1
54813,4
46643,4
9727,2
69260,5
13041,9
52295,5
14453,6
62556,5
7369,2
14371,1
43380,3
22281,8
59900,4
5641,0
52955,0
12296,7
4996,3
64961,2
60310,3
58050,6
13384,2
7755,9
5759,6
40485,9
14868,2
42581,1
52255,5
33176,1
25,2
54059,1
69390,3
11225,9
50503,6
60017,7
3442,7
631,9
2052,4
11840,9
31069,5
19079,8
55800,5
43981,0
20966,8
60351,5
41389,5
66159,1
54720,1
44198,1
58332,9
600,9
16826,8
31180,0
22954,0
25929,7
19783,8
48077,9
10863,1
55810,4
14194,4
69408,9
7945,7
39750,9
18337,0
31096,2
5575,7
49414,8
69986,3
54157,8
69268,5
20603,6
44666,6
919,1
38530,2
27771,9
30091,2
7555,2
25238,2
49267,2
9426,7
38986,3
22314,7
53533,0
24235,5
29905,9
50143,7
45461,9
47786,0
17309,6
1801,6
11401,6
44492,2
59648,8
35850,2
31733,9
30247,8
12773,9
53748,2
66930,3
2612,7
11843,8
8957,3
54148,7
7221,1
65548,8
26922,2
13462,9
62546,5
3318,3
68018,6
69049,1
157,3
59359,6
49711,6
54674,2
51527,9
28321,7
41425,0
64235,9
596,0
56980,1
65549,7
8339,5
34054,0
53453,3
48569,9
5434,3
9423,1
44920,7
69855,2
54486,0
24105,0
56199,9
36428,4
1478,2
45140,1
44142,3
40577,1
37557,5
53941,2
26497,6
3047,3
58699,9
7707,0
42214,9
27510,5
7695,2
308,2
19789,4
49248,2
57758,6
62411,1
29998,7
41197,2
12766,2
30613,4
49369,2
68103,6
56590,2
45954,8
27448,9
11846,0
41175,8
25624,9
20297,4
56670,7
61647,9
32180,6
53246,3
57396,3
62549,3
56394,2
5082,0
4341,2
51412,8
50741,6
20207,9
37143,2
9565,5
26071,6
69509,1
14854,5
14977,9
39254,7
45932,2
51481,6
23988,0
12843,5
53440,8
34704,7
67562,9
30902,7
68359,0
50310,0
46507,1
13721,1
68612,2
25552,3
47257,9
60400,2
69402,8
12286,2
15548,1
1339,8
55146,8
42014,2
18151,5
65535,1
14140,8
10606,3
27166,7
69529,6
35977,5
23677,2
61961,8
25004,2
41669,1
37507,5
33641,0
54409,6
11058,1
58004,9
42333,4
5401,4
18347,5
96,7
19060,0
63309,7
35683,6
25414,1
56679,7
4913,1
5628,8
49413,7
30913,7
33587,3
33225,3
45602,5
40784,7
49754,4
20838,1
18155,3
20127,8
49571,7
3716,4
51034,7
26116,9
54928,5
47395,3
61672,5
55862,2
60834,6
33450,6
38702,8
43131,1
15939,7
25089,2
69010,2
2254,4
52455,3
46983,3
47157,3
14765,3
6153,8
32960,3
3113,1
28638,7
118,0
31834,9
14505,7
43961,0
31299,9
57459,4
54929,6
58223,0
8207,4
45061,0
16918,9
65917,1
46198,6
45093,3
42038,0
57791,6
13122,8
4235,3
44372,0
3835,3
101,7
58779,8
55499,1
16669,8
60000,7
57783,6
61177,2
50125,6
35357,1
38105,1
65779,5
16831,3
16124,2
20675,3
13088,9
49097,0
39804,3
16941,0
26656,0
21055,3
8246,3
17248,7
12573,0
41125,4
23063,8
39484,1
10398,8
38261,2
29279,8
19765,1
30618,0
22872,6
44107,9
52889,2
48325,3
4197,4
65054,3
34417,8
6830,5
16027,2
36178,7
4737,4
24221,7
65070,9
15516,0
7049,6
28070,6
11080,7
30759,7
29876,2
17125,1
34452,8
48917,3
23582,8
11622,1
18865,2
34807,7
36002,6
44515,4
56118,9
10277,5
69516,8
57359,0
44299,8
12200,9
62657,0
59903,2
24140,7
23376,8
14145,7
40018,7
67536,0
30599,7
1968,9
61831,6
47747,8
14643,7
13389,6
7350,4
51935,7
546,3
52881,8
47613,7
4365,6
11187,0
24546,2
64420,5
25300,7
64994,7
55233,5
49188,3
60863,2
6042,9
59883,3
27065,5
61689,2
50756,2
3922,5
15647,3
52024,4
47242,7
46984,1
21221,3
29925,0
44580,3
39701,0
67196,6
4149,1
53987,3
49314,2
24081,0
16470,9
62841,7
53827,6
5273,6
9633,9
58142,5
15805,1
6375,7
39068,8
48670,0
32677,1
38771,3
46043,6
43256,3
40704,5
52353,5
13867,7
44782,3
2819,4
28167,1
31382,7
66734,4
47932,6
46234,4
49894,0
29077,5
50242,6
49633,6
40221,2
40141,6
66601,1
2715,4
11309,7
39924,9
6681,0
36475,2
28487,4
27929,9
54936,4
8160,1
67708,1
22922,2
7098,9
20184,9
39040,3
26759,6
2602,6
15335,3
63252,6
52952,7
30326,4
61162,6
48073,7
62095,7
1610,9
63063,6
16848,7
31669,4
9087,2
3622,0
29695,0
63137,4
29188,2
43569,6
38234,5
26099,1
32431,6
40045,1
19921,3
25956,4
15178,5
1383,9
49344,6
25149,8
66284,4
3200,2
60817,6
63395,6
60472,6
5014,7
39778,8
56042,7
59315,3
26047,7
30325,8
29942,4
24839,1
57405,7
14213,5
67427,6
45418,0
50524,8
55132,8
44750,0
24096,2
61042,3
60194,0
67726,4
53020,9
52426,6
51445,4
61072,3
27171,2
45858,1
22342,7
39799,4
40439,9
67461,6
48271,7
51767,1
23428,8
36552,4
8439,9
6118,3
26474,8
40233,8
49675,0
20260,7
17496,3
18124,0
1303,6
1886,6
38843,5
15661,5
38810,7
69745,4
19034,4
26969,7
30271,7
43631,0
6686,7
60825,7
22730,3
10408,7
56113,5
25902,2
66316,7
19825,5
60029,1
42127,8
49095,8
36362,0
6137,0
61903,7
41451,2
42126,2
46791,8
34605,3
18517,6
33294,5
14922,9
10333,5
33930,2
5117,4
15737,7
20916,6
51900,1
17477,1
63810,5
50681,7
21374,4
22530,7
25728,3
57794,9
